# Source Node ID, Target Node ID, Length (real in meters), Road Type (1-6)
65291351	65291358	68.3799670208	1
65291351	65291358	68.3799670208	1
65291368	5443175731	14.2883150387	1
65291368	5443175731	14.2883150387	1
5443175731	65291370	108.7623943199	1
5443175731	65291370	108.7623943199	1
65291370	65291371	141.3681827441	1
65291370	65291371	141.3681827441	1
65291371	65291373	139.9923319674	1
65291371	65291373	139.9923319674	1
65291373	65291378	140.074847473	1
65291373	65291378	140.074847473	1
65291378	5443118640	74.5223957691	1
65291378	5443118640	74.5223957691	1
5443118640	65291383	66.6727091341	1
5443118640	65291383	66.6727091341	1
65291383	65291384	141.0056681073	1
65291383	65291384	141.0056681073	1
65291384	65291386	76.6406367554	1
65291384	65291386	76.6406367554	1
65291433	258964498	187.4271065516	2
65291433	258964498	187.4271065516	2
258964498	65291436	16.9017523591	2
258964498	65291436	16.9017523591	2
65291436	4941850058	44.7967409696	2
65291436	4941850058	44.7967409696	2
4941850058	4911186553	45.6708346402	2
4941850058	4911186553	45.6708346402	2
4911186553	65291439	110.4198977622	2
4911186553	65291439	110.4198977622	2
65291484	5443322863	31.9155456776	2
5443322863	65291558	1.8805708863	2
65291558	65291555	14.706871619	2
65291555	65291547	157.2830891657	2
65291547	5443322860	21.2064141926	2
5443322860	5443322857	86.8614127547	2
5443322857	5443322853	16.839654816	2
5443322853	5443322850	16.113867253	2
5443322850	4155016905	39.4942595839	2
4155016905	65291538	22.8119567934	2
65291538	65291448	20.3488328794	2
65291075	65291564	48.7773664586	1
65291075	65291564	48.7773664586	1
65290238	5435466184	40.5686663086	1
5435466184	5435466193	75.3477190036	1
5435466193	5435466198	7.7584958153	1
5435466198	5435466183	27.9582473612	1
5435466183	65291578	41.1467938821	1
65291587	65291599	211.4526949952	1
65291587	65291599	211.4526949952	1
65291599	258755840	182.8680610474	1
65291599	258755840	182.8680610474	1
258755840	65291602	10.2679993795	1
258755840	65291602	10.2679993795	1
65291602	65291604	139.2944708769	1
65291602	65291604	139.2944708769	1
65291604	65291619	218.7639707868	1
65291604	65291619	218.7639707868	1
65291738	65291741	104.4473049699	1
65291960	364748055	132.345824154	1
65291960	364748055	132.345824154	1
65291972	65291974	54.3919622799	1
65291972	65291974	54.3919622799	1
65280393	65291990	53.820851624	1
65292024	65292028	74.052370862	1
65292045	4904270564	11.605529242	1
65292045	4904270564	11.605529242	1
4904270564	4904270566	25.9282432	1
4904270564	4904270566	25.9282432	1
4904270566	65292049	16.4668280842	1
4904270566	65292049	16.4668280842	1
65292112	330612031	88.3964200692	1
65292112	330612031	88.3964200692	1
258755866	65292176	90.4144158813	1
258755866	65292176	90.4144158813	1
65292176	65292174	90.5700821244	1
65292176	65292174	90.5700821244	1
65292174	65292171	90.1696610054	1
65292174	65292171	90.1696610054	1
65292171	65292169	78.4696990231	1
65292171	65292169	78.4696990231	1
65292403	65292400	97.5162110629	1
65292400	65292398	76.7411260929	1
65292412	65292416	84.9723263438	1
65292412	65292416	84.9723263438	1
65292416	65292419	99.2944530954	1
65292416	65292419	99.2944530954	1
65292425	65292428	32.4656783914	1
65292425	65292428	32.4656783914	1
65292432	65292434	146.5026253939	1
65292432	65292434	146.5026253939	1
65292440	65292447	17.428830792	1
65292440	65292447	17.428830792	1
65292447	65292449	85.6261067172	1
65292447	65292449	85.6261067172	1
65292449	65292451	49.5539273727	1
65292449	65292451	49.5539273727	1
768432179	768432804	26.6732630844	1
768432179	768432804	26.6732630844	1
768432804	4941849253	43.0415892173	1
768432804	4941849253	43.0415892173	1
4941849253	65292459	100.0429056444	1
4941849253	65292459	100.0429056444	1
65292459	65292461	85.1210803836	1
65292459	65292461	85.1210803836	1
65292461	65292463	85.8571478992	1
65292461	65292463	85.8571478992	1
65292479	65292481	88.888610983	1
65292479	65292481	88.888610983	1
65292481	65292495	71.7808955808	1
65292481	65292495	71.7808955808	1
65291441	65292520	342.2382627888	1
65291441	65292520	342.2382627888	1
65292520	65292527	84.9698730504	1
65292520	65292527	84.9698730504	1
1211594133	1211585311	7.410640908	1
1211594133	1211585311	7.410640908	1
1211585311	65292558	23.889082257	1
1211585311	65292558	23.889082257	1
65292558	65290804	113.2507859366	1
65292558	65290804	113.2507859366	1
65290804	65292574	74.4705845635	1
65290804	65292574	74.4705845635	1
65292574	2317452011	16.7655483516	1
65292574	2317452011	16.7655483516	1
2317452011	65292579	22.5376393055	1
2317452011	65292579	22.5376393055	1
65292579	65290821	165.0315792081	1
65292579	65290821	165.0315792081	1
65290821	65292595	54.2515751237	1
65290821	65292595	54.2515751237	1
1721494408	65292618	66.2179955264	1
1721494408	65292618	66.2179955264	1
65292820	65292818	66.3779108054	1
65292828	65292830	36.4622604237	1
65292828	65292830	36.4622604237	1
65292874	65292875	176.6605359868	1
65292874	65292875	176.6605359868	1
65292965	65292968	23.1015164018	1
65292965	65292968	23.1015164018	1
65292968	65292970	138.352846171	1
65292968	65292970	138.352846171	1
65292970	65292975	158.8288463267	1
65292970	65292975	158.8288463267	1
65292975	65292977	94.7746362076	1
65292975	65292977	94.7746362076	1
65292977	65292979	43.9842447346	1
65292977	65292979	43.9842447346	1
65292985	65292987	139.9879272368	1
65292985	65292987	139.9879272368	1
65292987	65292989	140.3702832591	1
65292987	65292989	140.3702832591	1
65293011	65293016	120.7905221394	1
65293011	65293016	120.7905221394	1
4023019243	65293094	55.6356742454	1
4023019243	65293094	55.6356742454	1
65293094	65293099	40.2169739997	1
65293094	65293099	40.2169739997	1
65293099	65293103	55.48679232	1
65293099	65293103	55.48679232	1
65293103	65289375	207.635886447	1
65293103	65289375	207.635886447	1
65289375	65293105	207.8253392511	1
65289375	65293105	207.8253392511	1
65293105	65293108	208.3385966281	1
65293105	65293108	208.3385966281	1
65293108	258910941	207.3682038766	1
65293108	258910941	207.3682038766	1
258910941	258911641	14.2051016823	1
258910941	258911641	14.2051016823	1
258911641	5433789656	18.8773257596	1
258911641	5433789656	18.8773257596	1
5433789656	5433789653	14.762296753	1
5433789656	5433789653	14.762296753	1
5433789653	65293114	173.9291509484	1
5433789653	65293114	173.9291509484	1
65293114	65293116	208.115370091	1
65293114	65293116	208.115370091	1
65293116	65293117	208.148728486	1
65293116	65293117	208.148728486	1
65293117	65287366	208.0931796683	1
65293117	65287366	208.0931796683	1
4035920551	65293131	208.0262440478	1
4035920551	65293131	208.0262440478	1
65293131	65293133	208.0934350881	1
65293131	65293133	208.0934350881	1
65293133	65293135	207.7252046812	1
65293133	65293135	207.7252046812	1
65293135	65293138	208.0151769364	1
65293135	65293138	208.0151769364	1
65293138	65293141	207.5135639379	1
65293138	65293141	207.5135639379	1
258912664	4015798345	182.039031127	1
258912664	4015798345	182.039031127	1
4015798345	65293150	22.7216567889	1
4015798345	65293150	22.7216567889	1
65293150	65293153	208.0048578838	1
65293150	65293153	208.0048578838	1
65293169	65293173	71.4361218945	1
65293169	65293173	71.4361218945	1
65293182	65293188	184.0787210431	1
65293182	65293188	184.0787210431	1
65293228	4305779213	16.8791670607	3
65293228	4305779213	16.8791670607	3
65293433	65293437	191.765612968	1
65293453	4941618188	28.2597907631	1
65293453	4941618188	28.2597907631	1
4941618188	65293457	54.1727308982	1
4941618188	65293457	54.1727308982	1
65293564	65293566	96.1646572936	1
65293564	65293566	96.1646572936	1
65293566	5443111162	45.826267603	1
65293566	5443111162	45.826267603	1
5443111162	65293569	50.3796487376	1
5443111162	65293569	50.3796487376	1
65293569	5443111173	74.0049277889	1
65293569	5443111173	74.0049277889	1
5443111173	65293573	22.4238088373	1
5443111173	65293573	22.4238088373	1
65293573	5443111179	75.0091328491	1
65293573	5443111179	75.0091328491	1
5443111179	65293575	21.0791459404	1
5443111179	65293575	21.0791459404	1
65293575	65293580	96.5567784156	1
65293575	65293580	96.5567784156	1
65293580	65293581	96.183836801	1
65293580	65293581	96.183836801	1
65293718	4047651411	111.6138194678	1
65293718	4047651411	111.6138194678	1
65293856	65293858	12.4382840769	1
65293856	65293858	12.4382840769	1
65293858	65293860	32.3329527163	1
65293858	65293860	32.3329527163	1
258967875	65293870	13.2905966094	1
258967875	65293870	13.2905966094	1
65293878	65293880	45.3944151377	1
65293878	65293880	45.3944151377	1
65293880	65293884	71.4258717019	1
65293880	65293884	71.4258717019	1
65293884	65293898	85.3270306615	1
65293884	65293898	85.3270306615	1
65293898	65293899	119.9492316492	1
65293898	65293899	119.9492316492	1
65293899	65293902	93.89402277	1
65293899	65293902	93.89402277	1
293578740	258776306	27.8238975558	1
65293930	65293933	51.0392535421	1
65293930	65293933	51.0392535421	1
4044864367	259089775	80.3084566309	1
259089775	4044866142	80.5490442098	1
65294136	346527550	9.9218542499	1
65294136	346527550	9.9218542499	1
346527550	65294139	101.8284745572	1
346527550	65294139	101.8284745572	1
65367656	65294163	32.9650049141	2
3978798073	65294410	23.5254267823	2
65296271	4941620823	83.0032738302	1
65296271	4941620823	83.0032738302	1
4941620823	65294602	49.6087254219	1
4941620823	65294602	49.6087254219	1
65294602	65294603	142.7704631305	1
65294602	65294603	142.7704631305	1
65294603	4941620842	110.9040563384	1
65294603	4941620842	110.9040563384	1
4941620842	65294604	33.2390909933	1
4941620842	65294604	33.2390909933	1
65294626	65294632	74.2977785754	1
65294626	65294632	74.2977785754	1
65294653	1266060500	87.0258822958	1
65294653	1266060500	87.0258822958	1
65332541	315429861	36.3197716382	1
65294693	633361467	79.8939676596	1
65294693	633361467	79.8939676596	1
65294714	65294716	53.126137501	1
65294714	65294716	53.126137501	1
65294721	65294756	259.6206067862	1
65294721	65294756	259.6206067862	1
65294756	65294765	127.9894253633	1
65294756	65294765	127.9894253633	1
65294786	65294790	105.4940584011	1
65294786	65294790	105.4940584011	1
65282387	3454073890	19.5724792605	3
65282387	3454073890	19.5724792605	3
3454073890	3454073889	19.7087535167	3
3454073890	3454073889	19.7087535167	3
3454073889	65294840	19.7001681895	3
3454073889	65294840	19.7001681895	3
65294840	4202269781	12.6076905039	3
65294840	4202269781	12.6076905039	3
4202269781	1709838952	20.3291691703	3
4202269781	1709838952	20.3291691703	3
1709838952	3834434208	48.0303587153	3
1709838952	3834434208	48.0303587153	3
3834434208	295492296	59.531479683	3
3834434208	295492296	59.531479683	3
295492296	65309205	71.7839305594	3
295492296	65309205	71.7839305594	3
287835447	325156292	15.3581053382	3
325156292	1614176443	34.2272227641	3
65295089	4021100591	147.8350987942	1
65295089	4021100591	147.8350987942	1
4021100591	65295100	175.9518805301	1
4021100591	65295100	175.9518805301	1
65295108	65295111	97.5234299308	1
65295108	65295111	97.5234299308	1
65295111	2287779381	63.0344961191	1
65295111	2287779381	63.0344961191	1
2287779381	2287779377	65.988685934	1
2287779381	2287779377	65.988685934	1
2287779377	65295118	66.1732809955	1
2287779377	65295118	66.1732809955	1
65295237	65295239	135.6633961308	1
65295237	65295239	135.6633961308	1
1723768769	65295275	102.3131711646	2
1723768769	65295275	102.3131711646	2
